TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,Continent,Country_x,City_x,City_y,Country_y,AttractionType,Attraction,AttractionAddress,VisitSeason,UserAverageRating,AttractionAverageRating
3887,1000,2022,11,Couples,98,5.0,Europe,Germany,Berlin,Mombasa,Kenya,Adventure,Mombasa Adventure 98,"Main Road, Mombasa",Autumn,3.8285714285714283,4.017543859649122
3888,583,2025,6,Friends,29,3.7,North America,USA,Las Vegas,Santiago,Chile,Wildlife,Santiago Wildlife 29,"Main Road, Santiago",Summer,3.9333333333333336,3.7943396226415094
3889,152,2024,10,Solo,99,4.1,North America,Canada,Toronto,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Autumn,4.266666666666667,3.735416666666667
3890,894,2024,10,Couples,29,3.8,Africa,South Africa,Cape Town,Santiago,Chile,Wildlife,Santiago Wildlife 29,"Main Road, Santiago",Autumn,3.88,3.7943396226415094
3891,820,2022,6,Family,38,3.8,Europe,France,Nice,Luxor,Egypt,Museum,Luxor Museum 38,"Main Road, Luxor",Summer,4.15,3.784313725490196
3892,718,2024,6,Friends,34,3.8,Asia,Japan,Tokyo,Mombasa,Kenya,Temple,Mombasa Temple 34,"Main Road, Mombasa",Summer,3.4,3.764
3893,118,2023,6,Couples,37,3.1,Australia,New Zealand,Auckland,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Summer,3.4199999999999995,3.752173913043478
3894,414,2022,7,Friends,97,3.3,Africa,South Africa,Cape Town,Los Angeles,USA,Historical Site,Los Angeles Historical Site 97,"Main Road, Los Angeles",Summer,3.8375000000000004,3.661904761904762
3895,112,2023,6,Couples,82,4.1,South America,Brazil,Sao Paulo,Sydney,Australia,Temple,Sydney Temple 82,"Main Road, Sydney",Summer,3.8599999999999994,3.7333333333333334
3896,548,2022,6,Solo,4,4.6,Africa,Kenya,Nairobi,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Summer,4.3,3.96
3897,351,2023,9,Family,78,3.0,Europe,France,Nice,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Autumn,4.111111111111111,3.814814814814815
3898,414,2023,8,Family,82,4.4,Africa,South Africa,Cape Town,Sydney,Australia,Temple,Sydney Temple 82,"Main Road, Sydney",Summer,3.8375000000000004,3.7333333333333334
3899,794,2025,6,Solo,71,2.5,South America,Argentina,Buenos Aires,Rio de Janeiro,Brazil,Museum,Rio de Janeiro Museum 71,"Main Road, Rio de Janeiro",Summer,3.46,3.9066666666666667
3900,535,2025,5,Couples,14,2.9,Australia,New Zealand,Queenstown,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 14,"Main Road, Sao Paulo",Spring,3.96,3.788235294117647
3901,299,2023,4,Business,76,3.2,North America,USA,Los Angeles,Tokyo,Japan,Temple,Tokyo Temple 76,"Main Road, Tokyo",Spring,3.5799999999999996,3.817777777777778
3902,125,2024,2,Couples,7,3.6,Europe,Germany,Munich,Santiago,Chile,Park,Santiago Park 7,"Main Road, Santiago",Winter,3.7399999999999998,3.6767857142857143
3903,882,2022,12,Family,96,2.6,Australia,New Zealand,Queenstown,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Winter,2.975,3.5860000000000003
3904,596,2024,8,Friends,41,3.5,Africa,Kenya,Mombasa,Vancouver,Canada,Beach,Vancouver Beach 41,"Main Road, Vancouver",Summer,3.45,3.7526315789473683
3905,107,2022,9,Family,95,2.4,North America,USA,New York,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Autumn,3.314285714285714,3.819607843137255
3906,291,2024,1,Friends,37,3.0,Europe,Germany,Munich,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Winter,2.75,3.752173913043478
3907,53,2024,1,Family,73,4.2,North America,USA,Las Vegas,Queenstown,New Zealand,Shopping,Queenstown Shopping 73,"Main Road, Queenstown",Winter,3.96,3.7816666666666667
3908,565,2025,8,Friends,31,2.2,Africa,South Africa,Johannesburg,Queenstown,New Zealand,Historical Site,Queenstown Historical Site 31,"Main Road, Queenstown",Summer,3.3875,3.663157894736842
3909,87,2022,9,Business,74,3.4,Asia,Thailand,Bangkok,Sydney,Australia,Historical Site,Sydney Historical Site 74,"Main Road, Sydney",Autumn,3.45,4.0487179487179485
3910,261,2025,4,Family,17,3.6,Africa,Kenya,Nairobi,Buenos Aires,Argentina,Wildlife,Buenos Aires Wildlife 17,"Main Road, Buenos Aires",Spring,4.1,3.9155555555555552
3911,675,2022,5,Friends,62,3.1,South America,Brazil,Rio de Janeiro,Buenos Aires,Argentina,Park,Buenos Aires Park 62,"Main Road, Buenos Aires",Spring,3.7600000000000002,3.8065217391304347
3912,896,2023,7,Business,31,3.0,North America,Mexico,Mexico City,Queenstown,New Zealand,Historical Site,Queenstown Historical Site 31,"Main Road, Queenstown",Summer,3.6,3.663157894736842
3913,821,2024,7,Solo,66,2.1,South America,Argentina,Buenos Aires,Kyoto,Japan,Historical Site,Kyoto Historical Site 66,"Main Road, Kyoto",Summer,3.466666666666667,3.8181818181818183
3914,687,2022,10,Family,75,4.1,Europe,Germany,Berlin,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Autumn,4.125,3.861818181818182
3915,969,2023,3,Family,32,2.6,South America,Argentina,Buenos Aires,Buenos Aires,Argentina,Shopping,Buenos Aires Shopping 32,"Main Road, Buenos Aires",Spring,4.033333333333333,3.812244897959184
3916,436,2025,11,Family,8,5.0,South America,Brazil,Rio de Janeiro,Las Vegas,USA,Museum,Las Vegas Museum 8,"Main Road, Las Vegas",Autumn,3.88,3.716279069767442
3917,780,2023,12,Family,33,3.9,Africa,South Africa,Cape Town,New York,USA,Historical Site,New York Historical Site 33,"Main Road, New York",Winter,3.55,3.8160000000000003
3918,643,2022,3,Family,99,3.4,Africa,Kenya,Mombasa,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Spring,3.28,3.735416666666667
3919,677,2025,12,Business,85,5.0,North America,USA,New York,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Winter,4.1625,3.8607843137254902
3920,809,2023,12,Friends,4,3.5,Australia,New Zealand,Auckland,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Winter,3.516666666666667,3.96
3921,799,2022,4,Solo,89,3.9,Europe,Italy,Rome,Sydney,Australia,Park,Sydney Park 89,"Main Road, Sydney",Spring,4.116666666666666,3.811764705882353
3922,941,2022,10,Friends,95,3.5,Africa,Egypt,Luxor,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Autumn,4.25,3.819607843137255
3923,791,2024,6,Couples,35,4.7,South America,Argentina,Buenos Aires,Paris,France,Beach,Paris Beach 35,"Main Road, Paris",Summer,3.542857142857143,3.728
3924,257,2025,12,Solo,63,2.8,Australia,Australia,Melbourne,Madrid,Spain,Shopping,Madrid Shopping 63,"Main Road, Madrid",Winter,3.925,3.8245283018867924
3925,53,2025,11,Solo,38,3.9,North America,USA,Las Vegas,Luxor,Egypt,Museum,Luxor Museum 38,"Main Road, Luxor",Autumn,3.96,3.784313725490196
3926,775,2022,4,Friends,67,2.8,Australia,New Zealand,Auckland,Auckland,New Zealand,Historical Site,Auckland Historical Site 67,"Main Road, Auckland",Spring,3.3,3.736842105263158
3927,395,2023,3,Business,37,3.3,South America,Argentina,Buenos Aires,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Spring,3.3600000000000003,3.752173913043478
3928,263,2024,3,Family,55,2.7,South America,Brazil,Rio de Janeiro,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Spring,3.8200000000000003,3.6921568627450982
3929,865,2025,11,Couples,92,3.2,Africa,Egypt,Cairo,Queenstown,New Zealand,Museum,Queenstown Museum 92,"Main Road, Queenstown",Autumn,3.9785714285714286,4.0339285714285715
3930,765,2024,7,Couples,55,2.7,Australia,Australia,Sydney,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Summer,3.6999999999999997,3.6921568627450982
3931,638,2022,11,Family,81,4.8,Australia,New Zealand,Auckland,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Autumn,3.8428571428571425,3.8309090909090906
3932,362,2023,12,Couples,75,5.0,Australia,Australia,Sydney,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Winter,3.775,3.861818181818182
3933,333,2022,3,Friends,69,4.3,Europe,Italy,Venice,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Spring,3.4166666666666665,3.818032786885246
3934,107,2023,7,Business,48,2.3,North America,USA,New York,Nairobi,Kenya,Adventure,Nairobi Adventure 48,"Main Road, Nairobi",Summer,3.314285714285714,3.845833333333333
3935,665,2024,1,Couples,6,4.3,Australia,New Zealand,Auckland,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Winter,3.9,3.8461538461538463
3936,768,2023,2,Family,3,3.8,South America,Argentina,Buenos Aires,Rio de Janeiro,Brazil,Adventure,Rio de Janeiro Adventure 3,"Main Road, Rio de Janeiro",Winter,3.8333333333333335,3.791111111111111
3937,438,2023,1,Couples,79,4.1,Australia,New Zealand,Auckland,Mexico City,Mexico,Historical Site,Mexico City Historical Site 79,"Main Road, Mexico City",Winter,3.7,3.861224489795918
3938,611,2024,11,Friends,13,3.6,Africa,Kenya,Nairobi,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Autumn,4.08,3.8711864406779664
3939,133,2022,12,Friends,14,4.3,North America,Canada,Toronto,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 14,"Main Road, Sao Paulo",Winter,3.7625,3.788235294117647
3940,565,2025,3,Couples,53,2.8,Africa,South Africa,Johannesburg,Milan,Italy,Shopping,Milan Shopping 53,"Main Road, Milan",Spring,3.3875,3.685106382978723
3941,131,2023,7,Business,43,3.7,North America,USA,New York,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Summer,3.6,3.772
3942,567,2024,8,Couples,12,3.2,North America,USA,Las Vegas,New York,USA,Historical Site,New York Historical Site 12,"Main Road, New York",Summer,3.72,3.8160714285714286
3943,744,2022,3,Couples,27,3.6,Australia,New Zealand,Auckland,Nairobi,Kenya,Temple,Nairobi Temple 27,"Main Road, Nairobi",Spring,3.65,3.6843137254901963
3944,717,2025,11,Couples,2,3.5,North America,Mexico,Cancun,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 2,"Main Road, Sao Paulo",Autumn,3.6833333333333336,3.727272727272727
3945,452,2022,9,Family,64,3.7,Asia,Japan,Kyoto,Madrid,Spain,Beach,Madrid Beach 64,"Main Road, Madrid",Autumn,3.7714285714285714,3.8058823529411763
3946,680,2022,5,Solo,4,3.9,Africa,South Africa,Cape Town,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Spring,3.783333333333333,3.96
3947,219,2024,7,Couples,5,4.4,Australia,New Zealand,Auckland,Santiago,Chile,Adventure,Santiago Adventure 5,"Main Road, Santiago",Summer,3.6100000000000003,3.691111111111111
3948,891,2023,10,Friends,44,4.3,Australia,New Zealand,Queenstown,Rio de Janeiro,Brazil,Temple,Rio de Janeiro Temple 44,"Main Road, Rio de Janeiro",Autumn,3.8333333333333335,3.825
3949,814,2025,2,Couples,42,3.6,Asia,Singapore,Singapore,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Winter,3.8200000000000003,3.706382978723404
3950,377,2022,4,Couples,52,3.7,Asia,Thailand,Bangkok,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Spring,3.8166666666666664,3.9035087719298245
3951,405,2025,7,Solo,66,4.9,Asia,Japan,Osaka,Kyoto,Japan,Historical Site,Kyoto Historical Site 66,"Main Road, Kyoto",Summer,3.825,3.8181818181818183
3952,785,2022,1,Friends,91,4.9,North America,USA,New York,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Winter,4.022222222222222,3.924137931034483
3953,512,2025,11,Family,45,2.8,Africa,South Africa,Cape Town,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Autumn,3.4799999999999995,3.852830188679245
3954,159,2023,4,Couples,22,3.9,Asia,India,Jaipur,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Spring,3.8666666666666667,3.8629629629629627
3955,83,2023,7,Couples,35,4.8,Europe,Germany,Munich,Paris,France,Beach,Paris Beach 35,"Main Road, Paris",Summer,4.75,3.728
3956,627,2023,3,Family,92,4.5,Africa,Kenya,Mombasa,Queenstown,New Zealand,Museum,Queenstown Museum 92,"Main Road, Queenstown",Spring,3.95,4.0339285714285715
3957,719,2022,3,Solo,91,3.3,Africa,South Africa,Johannesburg,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Spring,3.8333333333333335,3.924137931034483
3958,617,2024,4,Friends,26,3.5,North America,Mexico,Cancun,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Spring,3.2285714285714286,3.829310344827586
3959,413,2023,4,Solo,9,2.5,North America,Mexico,Mexico City,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Spring,3.533333333333333,3.709803921568627
3960,88,2022,4,Couples,81,3.2,Europe,Italy,Venice,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Spring,3.575,3.8309090909090906
3961,987,2022,5,Business,55,3.4,North America,Mexico,Mexico City,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Spring,3.4,3.6921568627450982
3962,980,2023,4,Friends,86,3.8,North America,Mexico,Mexico City,Cape Town,South Africa,Historical Site,Cape Town Historical Site 86,"Main Road, Cape Town",Spring,4.066666666666666,3.6799999999999997
3963,311,2024,6,Family,32,4.2,Europe,France,Paris,Buenos Aires,Argentina,Shopping,Buenos Aires Shopping 32,"Main Road, Buenos Aires",Summer,3.5799999999999996,3.812244897959184
3964,691,2025,1,Family,80,4.7,Africa,South Africa,Johannesburg,Nairobi,Kenya,Temple,Nairobi Temple 80,"Main Road, Nairobi",Winter,3.7333333333333334,3.8166666666666664
3965,275,2024,7,Couples,14,3.9,South America,Argentina,Buenos Aires,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 14,"Main Road, Sao Paulo",Summer,3.88,3.788235294117647
3966,651,2023,2,Business,47,3.9,Asia,India,Jaipur,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Winter,4.075,3.9181818181818184
3967,985,2022,7,Solo,64,3.5,Australia,New Zealand,Queenstown,Madrid,Spain,Beach,Madrid Beach 64,"Main Road, Madrid",Summer,3.811111111111111,3.8058823529411763
3968,992,2023,12,Business,62,4.4,Europe,France,Nice,Buenos Aires,Argentina,Park,Buenos Aires Park 62,"Main Road, Buenos Aires",Winter,3.8857142857142857,3.8065217391304347
3969,938,2024,11,Friends,41,2.5,North America,Canada,Vancouver,Vancouver,Canada,Beach,Vancouver Beach 41,"Main Road, Vancouver",Autumn,3.7857142857142856,3.7526315789473683
3970,381,2022,3,Friends,41,3.9,South America,Brazil,Rio de Janeiro,Vancouver,Canada,Beach,Vancouver Beach 41,"Main Road, Vancouver",Spring,3.742857142857143,3.7526315789473683
3971,860,2023,3,Family,96,3.3,Africa,Egypt,Luxor,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Spring,3.5799999999999996,3.5860000000000003
3972,65,2023,2,Business,45,3.8,North America,Mexico,Mexico City,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Winter,3.6833333333333336,3.852830188679245
3973,161,2023,9,Couples,79,3.9,Africa,Kenya,Nairobi,Mexico City,Mexico,Historical Site,Mexico City Historical Site 79,"Main Road, Mexico City",Autumn,3.8666666666666667,3.861224489795918
3974,580,2022,7,Friends,7,2.8,North America,Mexico,Mexico City,Santiago,Chile,Park,Santiago Park 7,"Main Road, Santiago",Summer,3.814285714285714,3.6767857142857143
3975,762,2024,1,Friends,91,3.3,Asia,Singapore,Singapore,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Winter,3.433333333333333,3.924137931034483
3976,947,2023,8,Business,16,5.0,North America,USA,Los Angeles,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 16,"Main Road, Sao Paulo",Summer,3.7125,3.932758620689655
3977,78,2025,5,Friends,56,3.1,Africa,Egypt,Cairo,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Spring,3.22,3.892156862745098
3978,267,2023,6,Friends,75,3.9,North America,USA,Los Angeles,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Summer,4.220000000000001,3.861818181818182
3979,261,2025,10,Couples,3,4.8,Africa,Kenya,Nairobi,Rio de Janeiro,Brazil,Adventure,Rio de Janeiro Adventure 3,"Main Road, Rio de Janeiro",Autumn,4.1,3.791111111111111
3980,315,2023,1,Solo,25,3.5,Australia,Australia,Sydney,Cairo,Egypt,Temple,Cairo Temple 25,"Main Road, Cairo",Winter,4.016666666666667,3.595555555555556
3981,199,2023,8,Couples,23,4.5,South America,Brazil,Rio de Janeiro,Los Angeles,USA,Adventure,Los Angeles Adventure 23,"Main Road, Los Angeles",Summer,3.8428571428571425,3.919047619047619
3982,524,2023,4,Business,42,2.4,Australia,Australia,Melbourne,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Spring,3.7,3.706382978723404
3983,860,2023,7,Family,6,4.2,Africa,Egypt,Luxor,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Summer,3.5799999999999996,3.8461538461538463
3984,794,2025,2,Solo,38,4.7,South America,Argentina,Buenos Aires,Luxor,Egypt,Museum,Luxor Museum 38,"Main Road, Luxor",Winter,3.46,3.784313725490196
3985,313,2022,2,Solo,100,3.3,Australia,New Zealand,Auckland,Mombasa,Kenya,Wildlife,Mombasa Wildlife 100,"Main Road, Mombasa",Winter,3.375,3.75
3986,382,2023,4,Family,88,3.5,Africa,Egypt,Luxor,Tokyo,Japan,Shopping,Tokyo Shopping 88,"Main Road, Tokyo",Spring,3.2600000000000002,3.901818181818182
3987,271,2024,7,Business,56,4.8,Europe,Germany,Munich,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Summer,3.8125,3.892156862745098
3988,815,2025,8,Family,26,3.1,Europe,Spain,Madrid,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Summer,3.1999999999999997,3.829310344827586
3989,143,2022,11,Family,36,3.5,South America,Argentina,Buenos Aires,Singapore,Singapore,Beach,Singapore Beach 36,"Main Road, Singapore",Autumn,4.34,3.7410714285714284
3990,869,2023,1,Solo,10,4.1,Australia,Australia,Melbourne,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Winter,3.483333333333333,3.8257575757575757
3991,438,2025,5,Solo,56,4.5,Australia,New Zealand,Auckland,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Spring,3.7,3.892156862745098
3992,840,2022,6,Friends,81,4.0,North America,Mexico,Mexico City,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Summer,3.875,3.8309090909090906
3993,931,2025,2,Solo,78,3.8,Australia,Australia,Sydney,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Winter,3.9666666666666663,3.814814814814815
3994,482,2025,8,Couples,25,2.7,Africa,Egypt,Luxor,Cairo,Egypt,Temple,Cairo Temple 25,"Main Road, Cairo",Summer,3.8272727272727276,3.595555555555556
3995,723,2024,12,Couples,46,5.0,Asia,Japan,Kyoto,Jaipur,India,Shopping,Jaipur Shopping 46,"Main Road, Jaipur",Winter,3.9200000000000004,3.7113636363636364
3996,594,2023,8,Solo,62,3.2,Europe,Germany,Berlin,Buenos Aires,Argentina,Park,Buenos Aires Park 62,"Main Road, Buenos Aires",Summer,3.6999999999999997,3.8065217391304347
3997,575,2022,1,Family,51,2.3,Europe,Italy,Rome,Mexico City,Mexico,Temple,Mexico City Temple 51,"Main Road, Mexico City",Winter,3.38,3.861290322580645
3998,569,2022,10,Solo,43,4.6,Australia,New Zealand,Auckland,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Autumn,3.6125000000000003,3.772
3999,751,2022,10,Couples,29,4.2,Australia,New Zealand,Queenstown,Santiago,Chile,Wildlife,Santiago Wildlife 29,"Main Road, Santiago",Autumn,4.1375,3.7943396226415094
4000,220,2023,10,Couples,77,4.0,North America,Canada,Toronto,Rome,Italy,Temple,Rome Temple 77,"Main Road, Rome",Autumn,4.12,3.836734693877551
4001,298,2022,5,Business,77,3.9,Africa,Egypt,Luxor,Rome,Italy,Temple,Rome Temple 77,"Main Road, Rome",Spring,3.55,3.836734693877551
4002,896,2023,5,Couples,47,3.4,North America,Mexico,Mexico City,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Spring,3.6,3.9181818181818184
4003,891,2023,8,Business,34,3.7,Australia,New Zealand,Queenstown,Mombasa,Kenya,Temple,Mombasa Temple 34,"Main Road, Mombasa",Summer,3.8333333333333335,3.764
4004,486,2024,7,Solo,76,3.4,North America,Canada,Vancouver,Tokyo,Japan,Temple,Tokyo Temple 76,"Main Road, Tokyo",Summer,3.6,3.817777777777778
4005,995,2022,3,Solo,25,5.0,Australia,Australia,Melbourne,Cairo,Egypt,Temple,Cairo Temple 25,"Main Road, Cairo",Spring,4.466666666666666,3.595555555555556
4006,981,2024,3,Couples,34,4.3,South America,Brazil,Sao Paulo,Mombasa,Kenya,Temple,Mombasa Temple 34,"Main Road, Mombasa",Spring,3.6,3.764
4007,684,2025,2,Family,91,4.2,Europe,Germany,Munich,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Winter,3.725,3.924137931034483
4008,258,2023,7,Friends,22,3.5,Africa,Kenya,Nairobi,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Summer,3.66,3.8629629629629627
